destination,current_price,duration_minutes,stops_count,travel_class,offer_type,airline,departure_hour,profile,recommendation_score
Madrid,272.11,138,0,economy,standard,ITA Airways,19,comfort,88
Madrid,242.64,200,1,economy,standard,ITA Airways,21,comfort,49
Madrid,274.07,266,2,economy,standard,Lufthansa,23,balanced,32
Madrid,238.77,180,1,economy,standard,Tunisair,14,balanced,62
Madrid,315.26,252,2,standard,standard,Turkish Airlines,9,balanced,47
Madrid,331.24,287,1,flex,flex,Turkish Airlines,9,balanced,45
Madrid,259.57,379,2,economy,standard,ITA Airways,22,balanced,46
Madrid,336.46,136,0,economy,standard,Emirates,15,balanced,34
Madrid,236.54,141,0,economy,standard,Air France,9,balanced,100
Madrid,272.11,138,0,economy,standard,ITA Airways,19,balanced,56
Madrid,242.64,200,1,economy,standard,ITA Airways,21,balanced,58
Casablanca,275.73,250,1,flex,flex,Lufthansa,19,budget,27
Casablanca,185.05,293,1,economy,standard,Qatar Airways,14,budget,50
Casablanca,346.69,292,1,flex,flex,Emirates,20,budget,22
Casablanca,220.84,203,0,economy,standard,Qatar Airways,19,budget,72
Casablanca,307.72,304,1,economy,standard,Emirates,18,budget,22
Casablanca,172.24,152,0,economy,standard,ITA Airways,19,budget,81
Casablanca,236.72,240,1,eco,eco,Qatar Airways,16,budget,38
Casablanca,157.23,195,0,eco,eco,Vueling,21,budget,85
Casablanca,275.73,250,1,flex,flex,Lufthansa,19,comfort,37
Casablanca,185.05,293,1,economy,standard,Qatar Airways,14,comfort,36
Casablanca,346.69,292,1,flex,flex,Emirates,20,comfort,23
Casablanca,220.84,203,0,economy,standard,Qatar Airways,19,comfort,86
Casablanca,307.72,304,1,economy,standard,Emirates,18,comfort,19
Casablanca,172.24,152,0,economy,standard,ITA Airways,19,comfort,93
Casablanca,236.72,240,1,eco,eco,Qatar Airways,16,comfort,20
Casablanca,157.23,195,0,eco,eco,Vueling,21,comfort,63
Casablanca,275.73,250,1,flex,flex,Lufthansa,19,balanced,43
Casablanca,185.05,293,1,economy,standard,Qatar Airways,14,balanced,41
Casablanca,346.69,292,1,flex,flex,Emirates,20,balanced,35
Casablanca,220.84,203,0,economy,standard,Qatar Airways,19,balanced,72
Casablanca,307.72,304,1,economy,standard,Emirates,18,balanced,24
Casablanca,172.24,152,0,economy,standard,ITA Airways,19,balanced,100
Casablanca,236.72,240,1,eco,eco,Qatar Airways,16,balanced,26
Casablanca,157.23,195,0,eco,eco,Vueling,21,balanced,76
Cairo,544.83,315,1,standard,standard,Qatar Airways,18,budget,17
Cairo,332.57,281,1,standard,standard,Transavia,10,budget,46
Cairo,316.99,210,0,economy,standard,ITA Airways,9,budget,90
Cairo,396.3,206,0,economy,standard,Qatar Airways,11,budget,42
Cairo,553.31,323,1,flex,flex,Emirates,15,budget,21
Cairo,306.18,314,1,economy,standard,Turkish Airlines,20,budget,44
Cairo,377.98,359,2,economy,standard,Qatar Airways,8,budget,23
Cairo,289.44,248,0,economy,standard,Tunisair,23,budget,93
Cairo,286.11,203,0,economy,standard,Turkish Airlines,17,budget,92
Cairo,395.66,209,0,flex,flex,Tunisair,12,budget,54
Cairo,544.83,315,1,standard,standard,Qatar Airways,18,comfort,45
Cairo,332.57,281,1,standard,standard,Transavia,10,comfort,52
Cairo,316.99,210,0,economy,standard,ITA Airways,9,comfort,50
Cairo,396.3,206,0,economy,standard,Qatar Airways,11,comfort,73
Cairo,553.31,323,1,flex,flex,Emirates,15,comfort,67
Cairo,306.18,314,1,economy,standard,Turkish Airlines,20,comfort,41
Cairo,377.98,359,2,economy,standard,Qatar Airways,8,comfort,29
Cairo,289.44,248,0,economy,standard,Tunisair,23,comfort,52
Cairo,286.11,203,0,economy,standard,Turkish Airlines,17,comfort,71
Cairo,395.66,209,0,flex,flex,Tunisair,12,comfort,93
Cairo,544.83,315,1,standard,standard,Qatar Airways,18,balanced,32
Cairo,332.57,281,1,standard,standard,Transavia,10,balanced,57
Cairo,316.99,210,0,economy,standard,ITA Airways,9,balanced,77
Cairo,396.3,206,0,economy,standard,Qatar Airways,11,balanced,68
Cairo,553.31,323,1,flex,flex,Emirates,15,balanced,28
Cairo,306.18,314,1,economy,standard,Turkish Airlines,20,balanced,51
Cairo,377.98,359,2,economy,standard,Qatar Airways,8,balanced,30
Cairo,289.44,248,0,economy,standard,Tunisair,23,balanced,70
Cairo,286.11,203,0,economy,standard,Turkish Airlines,17,balanced,100
Cairo,395.66,209,0,flex,flex,Tunisair,12,balanced,87
Cairo,273.87,229,0,eco,eco,Vueling,19,budget,70
Cairo,312.77,243,0,standard,standard,Transavia,10,budget,69
Cairo,431.45,396,2,economy,standard,ITA Airways,6,budget,47
Cairo,476.57,217,0,economy,standard,Lufthansa,22,budget,35
Cairo,264.45,307,1,eco,eco,Vueling,8,budget,86
Cairo,495.26,203,0,economy,standard,Emirates,20,budget,50
Cairo,561.63,380,2,flex,flex,Qatar Airways,7,budget,25
Cairo,368.81,283,1,eco,eco,Air France,18,budget,66
Cairo,354.29,234,0,standard,standard,Vueling,8,budget,55
Cairo,309.93,207,0,economy,standard,Vueling,8,budget,83
Cairo,273.87,229,0,eco,eco,Vueling,19,comfort,100
Cairo,312.77,243,0,standard,standard,Transavia,10,comfort,93
Cairo,431.45,396,2,economy,standard,ITA Airways,6,comfort,20
Cairo,476.57,217,0,economy,standard,Lufthansa,22,comfort,85
Cairo,264.45,307,1,eco,eco,Vueling,8,comfort,39
Cairo,495.26,203,0,economy,standard,Emirates,20,comfort,94
Cairo,561.63,380,2,flex,flex,Qatar Airways,7,comfort,48
Cairo,368.81,283,1,eco,eco,Air France,18,comfort,67
Cairo,354.29,234,0,standard,standard,Vueling,8,comfort,81
Cairo,309.93,207,0,economy,standard,Vueling,8,comfort,66
Cairo,273.87,229,0,eco,eco,Vueling,19,balanced,90
Cairo,312.77,243,0,standard,standard,Transavia,10,balanced,77
Cairo,431.45,396,2,economy,standard,ITA Airways,6,balanced,27
Cairo,476.57,217,0,economy,standard,Lufthansa,22,balanced,54
Cairo,264.45,307,1,eco,eco,Vueling,8,balanced,48
Cairo,495.26,203,0,economy,standard,Emirates,20,balanced,63
Cairo,561.63,380,2,flex,flex,Qatar Airways,7,balanced,12
Cairo,368.81,283,1,eco,eco,Air France,18,balanced,34
Cairo,354.29,234,0,standard,standard,Vueling,8,balanced,72
Cairo,309.93,207,0,economy,standard,Vueling,8,balanced,68
New York,1755.08,652,0,flex,flex,Air France,16,budget,36
New York,888.34,689,0,eco,eco,Lufthansa,20,budget,90
New York,997.64,784,2,eco,eco,Tunisair,20,budget,39
New York,1278.59,644,0,eco,eco,Lufthansa,8,budget,58
New York,1141.92,639,0,flex,flex,Vueling,12,budget,60
New York,870.52,676,0,economy,standard,Turkish Airlines,19,budget,100
New York,1041.04,877,2,standard,standard,Vueling,18,budget,33
New York,1755.08,652,0,flex,flex,Air France,16,comfort,82
New York,888.34,689,0,eco,eco,Lufthansa,20,comfort,71
New York,997.64,784,2,eco,eco,Tunisair,20,comfort,25
New York,1278.59,644,0,eco,eco,Lufthansa,8,comfort,62
New York,1141.92,639,0,flex,flex,Vueling,12,comfort,88
New York,870.52,676,0,economy,standard,Turkish Airlines,19,comfort,99
New York,1041.04,877,2,standard,standard,Vueling,18,comfort,25
New York,1755.08,652,0,flex,flex,Air France,16,balanced,37
New York,888.34,689,0,eco,eco,Lufthansa,20,balanced,79
New York,997.64,784,2,eco,eco,Tunisair,20,balanced,35
New York,1278.59,644,0,eco,eco,Lufthansa,8,balanced,65
New York,1141.92,639,0,flex,flex,Vueling,12,balanced,100
New York,870.52,676,0,economy,standard,Turkish Airlines,19,balanced,71
New York,1041.04,877,2,standard,standard,Vueling,18,balanced,30
Istanbul,294.7,167,0,eco,eco,Tunisair,21,budget,69
Istanbul,341.48,331,2,economy,standard,Transavia,11,budget,38
Istanbul,439.53,150,0,standard,standard,ITA Airways,9,budget,45
Istanbul,435.78,279,1,flex,flex,Lufthansa,7,budget,48
Istanbul,246.97,182,0,economy,standard,Tunisair,20,budget,89
Istanbul,579.57,380,2,business,standard,Qatar Airways,19,budget,18
Istanbul,267.11,184,0,eco,eco,Turkish Airlines,21,budget,66
Istanbul,488.76,180,0,economy,standard,Emirates,19,budget,31
Istanbul,227.99,202,0,economy,standard,Vueling,17,budget,95
Istanbul,281.84,153,0,eco,eco,Air France,20,budget,62
Istanbul,294.7,167,0,eco,eco,Tunisair,21,comfort,60
Istanbul,341.48,331,2,economy,standard,Transavia,11,comfort,37
Istanbul,439.53,150,0,standard,standard,ITA Airways,9,comfort,84
Istanbul,435.78,279,1,flex,flex,Lufthansa,7,comfort,79
Istanbul,246.97,182,0,economy,standard,Tunisair,20,comfort,83
Istanbul,579.57,380,2,business,standard,Qatar Airways,19,comfort,29
Istanbul,267.11,184,0,eco,eco,Turkish Airlines,21,comfort,90
Istanbul,488.76,180,0,economy,standard,Emirates,19,comfort,89
Istanbul,227.99,202,0,economy,standard,Vueling,17,comfort,79
Istanbul,281.84,153,0,eco,eco,Air France,20,comfort,94
Istanbul,294.7,167,0,eco,eco,Tunisair,21,balanced,58
Istanbul,341.48,331,2,economy,standard,Transavia,11,balanced,20
Istanbul,439.53,150,0,standard,standard,ITA Airways,9,balanced,60
Istanbul,435.78,279,1,flex,flex,Lufthansa,7,balanced,43
Istanbul,246.97,182,0,economy,standard,Tunisair,20,balanced,100
Istanbul,579.57,380,2,business,standard,Qatar Airways,19,balanced,22
Istanbul,267.11,184,0,eco,eco,Turkish Airlines,21,balanced,63
Istanbul,488.76,180,0,economy,standard,Emirates,19,balanced,48
Istanbul,227.99,202,0,economy,standard,Vueling,17,balanced,73
Istanbul,281.84,153,0,eco,eco,Air France,20,balanced,81
London,376.07,274,1,economy,standard,Air France,12,budget,51
London,301.43,160,0,standard,standard,Transavia,9,budget,100
London,621.61,180,0,flex,flex,Qatar Airways,9,budget,29
London,322.85,179,0,economy,standard,ITA Airways,7,budget,92
London,415.07,191,0,flex,flex,Tunisair,10,budget,60
London,376.07,274,1,economy,standard,Air France,12,comfort,20
London,301.43,160,0,standard,standard,Transavia,9,comfort,96
London,621.61,180,0,flex,flex,Qatar Airways,9,comfort,78
London,322.85,179,0,economy,standard,ITA Airways,7,comfort,53
London,415.07,191,0,flex,flex,Tunisair,10,comfort,88
London,376.07,274,1,economy,standard,Air France,12,balanced,47
London,301.43,160,0,standard,standard,Transavia,9,balanced,96
London,621.61,180,0,flex,flex,Qatar Airways,9,balanced,47
London,322.85,179,0,economy,standard,ITA Airways,7,balanced,70
London,415.07,191,0,flex,flex,Tunisair,10,balanced,64
Casablanca,216.29,277,1,economy,standard,ITA Airways,13,budget,54
Casablanca,143.18,259,1,eco,eco,Vueling,13,budget,91
Casablanca,476.96,187,0,business,standard,Lufthansa,10,budget,25
Casablanca,315.12,169,0,economy,standard,Emirates,18,budget,48
Casablanca,245.36,197,0,economy,standard,Qatar Airways,20,budget,53
Casablanca,248.44,278,1,economy,standard,Qatar Airways,8,budget,48
Casablanca,300.36,290,1,flex,flex,Turkish Airlines,19,budget,62
Casablanca,210.8,153,0,economy,standard,ITA Airways,12,budget,71
Casablanca,246.54,189,0,economy,standard,ITA Airways,15,budget,61
Casablanca,216.29,277,1,economy,standard,ITA Airways,13,comfort,19
Casablanca,143.18,259,1,eco,eco,Vueling,13,comfort,27
Casablanca,476.96,187,0,business,standard,Lufthansa,10,comfort,80
Casablanca,315.12,169,0,economy,standard,Emirates,18,comfort,81
Casablanca,245.36,197,0,economy,standard,Qatar Airways,20,comfort,54
Casablanca,248.44,278,1,economy,standard,Qatar Airways,8,comfort,25
Casablanca,300.36,290,1,flex,flex,Turkish Airlines,19,comfort,36
Casablanca,210.8,153,0,economy,standard,ITA Airways,12,comfort,57
Casablanca,246.54,189,0,economy,standard,ITA Airways,15,comfort,63
Casablanca,216.29,277,1,economy,standard,ITA Airways,13,balanced,24
Casablanca,143.18,259,1,eco,eco,Vueling,13,balanced,46
Casablanca,476.96,187,0,business,standard,Lufthansa,10,balanced,61
Casablanca,315.12,169,0,economy,standard,Emirates,18,balanced,86
Casablanca,245.36,197,0,economy,standard,Qatar Airways,20,balanced,98
Casablanca,248.44,278,1,economy,standard,Qatar Airways,8,balanced,29
Casablanca,300.36,290,1,flex,flex,Turkish Airlines,19,balanced,38
Casablanca,210.8,153,0,economy,standard,ITA Airways,12,balanced,87
Casablanca,246.54,189,0,economy,standard,ITA Airways,15,balanced,70
Paris,392.02,167,0,standard,standard,Air France,5,budget,74
Paris,360.23,171,0,economy,standard,Qatar Airways,9,budget,64
Paris,219.46,202,1,eco,eco,Vueling,10,budget,81
Paris,295.13,417,2,economy,standard,ITA Airways,12,budget,46
Paris,579.86,238,1,business,standard,Turkish Airlines,9,budget,25
Paris,294.11,171,0,eco,eco,ITA Airways,18,budget,76
Paris,326.05,169,0,eco,eco,Lufthansa,14,budget,58
Paris,283.53,144,0,economy,standard,Qatar Airways,10,budget,82
Paris,559.52,170,0,business,standard,Turkish Airlines,18,budget,33
Paris,193.95,248,1,eco,eco,Tunisair,23,budget,85
Paris,392.02,167,0,standard,standard,Air France,5,comfort,68
Paris,360.23,171,0,economy,standard,Qatar Airways,9,comfort,74
Paris,219.46,202,1,eco,eco,Vueling,10,comfort,35
Paris,295.13,417,2,economy,standard,ITA Airways,12,comfort,27
Paris,579.86,238,1,business,standard,Turkish Airlines,9,comfort,66
Paris,294.11,171,0,eco,eco,ITA Airways,18,comfort,49
Paris,326.05,169,0,eco,eco,Lufthansa,14,comfort,59
Paris,283.53,144,0,economy,standard,Qatar Airways,10,comfort,78
Paris,559.52,170,0,business,standard,Turkish Airlines,18,comfort,91
Paris,193.95,248,1,eco,eco,Tunisair,23,comfort,34
Paris,392.02,167,0,standard,standard,Air France,5,balanced,79
Paris,360.23,171,0,economy,standard,Qatar Airways,9,balanced,73
Paris,219.46,202,1,eco,eco,Vueling,10,balanced,71
Paris,295.13,417,2,economy,standard,ITA Airways,12,balanced,28
Paris,579.86,238,1,business,standard,Turkish Airlines,9,balanced,47
Paris,294.11,171,0,eco,eco,ITA Airways,18,balanced,92
Paris,326.05,169,0,eco,eco,Lufthansa,14,balanced,81
Paris,283.53,144,0,economy,standard,Qatar Airways,10,balanced,87
Paris,559.52,170,0,business,standard,Turkish Airlines,18,balanced,66
Paris,193.95,248,1,eco,eco,Tunisair,23,balanced,70
Casablanca,269.15,273,1,economy,standard,ITA Airways,17,budget,24
Casablanca,205.9,164,0,economy,standard,ITA Airways,21,budget,49
Casablanca,243.99,205,0,flex,flex,Vueling,17,budget,29
Casablanca,217.72,148,0,standard,standard,Lufthansa,7,budget,49
Casablanca,241.23,149,0,flex,flex,Air France,5,budget,45
Casablanca,117.92,155,0,eco,eco,Vueling,17,budget,100
Casablanca,223.55,269,1,economy,standard,Air France,8,budget,19
Casablanca,216.48,203,0,economy,standard,ITA Airways,13,budget,42
Casablanca,269.15,273,1,economy,standard,ITA Airways,17,comfort,36
Casablanca,205.9,164,0,economy,standard,ITA Airways,21,comfort,47
Casablanca,243.99,205,0,flex,flex,Vueling,17,comfort,66
Casablanca,217.72,148,0,standard,standard,Lufthansa,7,comfort,100
Casablanca,241.23,149,0,flex,flex,Air France,5,comfort,88
Casablanca,117.92,155,0,eco,eco,Vueling,17,comfort,47
Casablanca,223.55,269,1,economy,standard,Air France,8,comfort,21
Casablanca,216.48,203,0,economy,standard,ITA Airways,13,comfort,47
Casablanca,269.15,273,1,economy,standard,ITA Airways,17,balanced,25
Casablanca,205.9,164,0,economy,standard,ITA Airways,21,balanced,82
Casablanca,243.99,205,0,flex,flex,Vueling,17,balanced,57
Casablanca,217.72,148,0,standard,standard,Lufthansa,7,balanced,89
Casablanca,241.23,149,0,flex,flex,Air France,5,balanced,94
Casablanca,117.92,155,0,eco,eco,Vueling,17,balanced,95
Casablanca,223.55,269,1,economy,standard,Air France,8,balanced,38
Casablanca,216.48,203,0,economy,standard,ITA Airways,13,balanced,58
Cairo,473.61,185,0,economy,standard,Emirates,11,budget,32
Cairo,521.76,229,0,economy,standard,Emirates,7,budget,32
Cairo,354.31,242,1,economy,standard,ITA Airways,18,budget,39
Cairo,516.99,335,1,standard,standard,Qatar Airways,22,budget,17
Cairo,482.13,225,0,standard,standard,Qatar Airways,14,budget,27
Cairo,295.53,244,0,eco,eco,Turkish Airlines,11,budget,100
Cairo,276.78,297,1,eco,eco,ITA Airways,13,budget,66
Cairo,412.54,236,0,standard,standard,Lufthansa,20,budget,25
Cairo,381.56,329,2,economy,standard,Lufthansa,9,budget,25
Cairo,320.43,220,0,economy,standard,Turkish Airlines,10,budget,59
Cairo,473.61,185,0,economy,standard,Emirates,11,comfort,72
Cairo,521.76,229,0,economy,standard,Emirates,7,comfort,60
Cairo,354.31,242,1,economy,standard,ITA Airways,18,comfort,40
Cairo,516.99,335,1,standard,standard,Qatar Airways,22,comfort,39
Cairo,482.13,225,0,standard,standard,Qatar Airways,14,comfort,82
Cairo,295.53,244,0,eco,eco,Turkish Airlines,11,comfort,53
Cairo,276.78,297,1,eco,eco,ITA Airways,13,comfort,27
Cairo,412.54,236,0,standard,standard,Lufthansa,20,comfort,100
Cairo,381.56,329,2,economy,standard,Lufthansa,9,comfort,28
Cairo,320.43,220,0,economy,standard,Turkish Airlines,10,comfort,63
Cairo,473.61,185,0,economy,standard,Emirates,11,balanced,61
Cairo,521.76,229,0,economy,standard,Emirates,7,balanced,44
Cairo,354.31,242,1,economy,standard,ITA Airways,18,balanced,74
Cairo,516.99,335,1,standard,standard,Qatar Airways,22,balanced,46
Cairo,482.13,225,0,standard,standard,Qatar Airways,14,balanced,61
Cairo,295.53,244,0,eco,eco,Turkish Airlines,11,balanced,94
Cairo,276.78,297,1,eco,eco,ITA Airways,13,balanced,68
Cairo,412.54,236,0,standard,standard,Lufthansa,20,balanced,74
Cairo,381.56,329,2,economy,standard,Lufthansa,9,balanced,49
Cairo,320.43,220,0,economy,standard,Turkish Airlines,10,balanced,97
Madrid,230.84,157,0,eco,eco,Lufthansa,11,budget,82
Madrid,218.7,139,0,eco,eco,Tunisair,9,budget,97
Madrid,235.24,134,0,standard,standard,Vueling,16,budget,61
Madrid,300.57,248,1,standard,standard,Turkish Airlines,19,budget,14
Madrid,197.6,151,0,eco,eco,Qatar Airways,18,budget,96
Madrid,266.91,128,0,economy,standard,Emirates,9,budget,45
Madrid,216.63,295,1,economy,standard,Vueling,11,budget,46
Madrid,290.51,134,0,eco,eco,Qatar Airways,20,budget,32
Madrid,224.7,174,0,economy,standard,Air France,20,budget,73
Madrid,230.84,157,0,eco,eco,Lufthansa,11,comfort,73
Madrid,218.7,139,0,eco,eco,Tunisair,9,comfort,59
Madrid,235.24,134,0,standard,standard,Vueling,16,comfort,100
Madrid,300.57,248,1,standard,standard,Turkish Airlines,19,comfort,29
Madrid,197.6,151,0,eco,eco,Qatar Airways,18,comfort,80
Madrid,266.91,128,0,economy,standard,Emirates,9,comfort,53
Madrid,216.63,295,1,economy,standard,Vueling,11,comfort,16
Madrid,290.51,134,0,eco,eco,Qatar Airways,20,comfort,44
Madrid,224.7,174,0,economy,standard,Air France,20,comfort,59
Madrid,230.84,157,0,eco,eco,Lufthansa,11,balanced,61
Madrid,218.7,139,0,eco,eco,Tunisair,9,balanced,81
Madrid,235.24,134,0,standard,standard,Vueling,16,balanced,62
Madrid,300.57,248,1,standard,standard,Turkish Airlines,19,balanced,27
Madrid,197.6,151,0,eco,eco,Qatar Airways,18,balanced,94
Madrid,266.91,128,0,economy,standard,Emirates,9,balanced,77
Madrid,216.63,295,1,economy,standard,Vueling,11,balanced,27
Madrid,290.51,134,0,eco,eco,Qatar Airways,20,balanced,62
Madrid,224.7,174,0,economy,standard,Air France,20,balanced,74
London,369.66,216,0,economy,standard,Lufthansa,7,budget,71
London,316.39,272,1,eco,eco,ITA Airways,17,budget,57
London,287.04,220,0,standard,standard,Tunisair,18,budget,96
London,394.58,291,2,eco,eco,Lufthansa,8,budget,28
London,748.26,218,0,business,standard,Qatar Airways,12,budget,22
London,374.01,181,0,standard,standard,ITA Airways,9,budget,72
London,463.86,161,0,economy,standard,Emirates,17,budget,78
London,279.72,172,0,economy,standard,Vueling,10,budget,100
London,294.06,261,1,economy,standard,ITA Airways,14,budget,75
London,369.66,216,0,economy,standard,Lufthansa,7,comfort,56
London,316.39,272,1,eco,eco,ITA Airways,17,comfort,27
London,287.04,220,0,standard,standard,Tunisair,18,comfort,44
London,394.58,291,2,eco,eco,Lufthansa,8,comfort,24
London,748.26,218,0,business,standard,Qatar Airways,12,comfort,88
London,374.01,181,0,standard,standard,ITA Airways,9,comfort,72
